"LEAR.1"	"LEAR.2"	"LEAR.3"	"LEAR.4"	"LEAR.5"	"LEAR.6"	"DOXY.1"	"DOXY.2"	"DOXY.3"	"DOXY.4"	"DOXY.5"	"DOXY.6"	"CONTR.1"	"CONTR.2"	"CONTR.3"	"CONTR.4"	"CONTR.5"	"FUNCTION"
"Gene.1037"	7.61001987487868	7.2699559892319	7.53771490949364	7.53788059402516	7.40494370979803	6.99393833667682	7.85194504810806	7.53228025195017	7.33308834024615	7.25210250354433	7.42644316456868	7.61862490444877	7.49060706700919	7.47989839274976	7.66611627776775	7.61337052475116	7.35051432046935	0
"Gene.1038"	6.8179895483195	6.03541590838056	6.56790662545188	6.73535460035009	6.61133292061749	6.18295154066254	6.50682801531814	5.7915071261608	6.88100389962788	6.36518026320654	5.94501954488793	6.51626786048481	6.35946706623583	6.54622022342001	6.60077157191486	6.85819513264249	5.94923039835293	0
"Gene.1039"	3.05458750618549	3.60210255341511	3.39489733178663	3.90007160073656	3.49430401849331	4.00786276548524	3.77413100612721	3.77629657736978	3.71872318629668	3.3371491306088	3.23452509645052	3.43160359216261	3.96421162187603	3.78799127806106	3.31342325276031	3.43437773799283	3.27774677325184	0
"Gene.1040"	4.99982481828745	4.40657237755547	4.25094468035118	4.11543743334365	4.06753693518131	4.16904600316583	4.8201465075528	4.3258631684244	4.17000255166939	4.65199649605454	4.29236179439163	4.30075016919349	4.66816463370226	4.35907687103742	4.62787330889808	4.83429714813201	4.0425722910108	0
"Gene.1041"	8.15714475364896	8.42102551487513	8.10298905595819	8.24793093409773	7.64102965481323	8.68377148333223	8.52400781506284	8.52981946073168	7.77385495941552	7.47497465537392	7.67495427512768	8.38543542406235	8.0988605541355	8.42039623832145	8.33591136995022	8.1710797054311	8.2409179548943	0
"Gene.1042"	5.03295877690139	6.3301395465675	6.25125594824343	5.96173939931135	5.38640417771622	5.32538460074077	5.64435056798801	5.84546952207986	6.1346679901406	5.53547943763057	5.78848597569961	6.17323621876654	5.92592741515272	5.51367799573732	5.92273868826912	5.86305299416542	5.39849624781377	0
"Gene.1043"	10.3702388703624	10.9141837713767	10.1772154647585	10.3956422154889	10.1312538476571	9.99290074506137	10.4819403959633	10.1428688795936	9.91633823726854	10.7194870937001	9.8815124127863	9.90319774909882	9.83436691002471	10.3684827015013	9.82078230563513	9.91307873685122	9.97517117430712	0
"Gene.1044"	6.87914123796481	7.09360497894391	6.72856788609263	6.64719970237494	7.15550029391034	7.31547427354787	7.05109804551389	7.34484630670138	6.70886971733265	7.0104210857058	7.34729996082261	6.73696670766698	7.27751709939651	7.33083310022326	7.15939839342507	6.96735007117815	7.28399891898474	0
"Gene.1045"	6.47998822588182	7.04289654438138	7.02278175188727	7.3529208128701	6.67063624256275	7.23338576901471	7.11318975646827	7.32079757807164	6.97203158984386	7.35685041787048	6.67298841034026	6.75647683062947	6.64546799721982	6.64663561208548	7.01529420074877	7.21111725509749	7.11834717870029	0
"Gene.1046"	14.2900855976137	13.8028204468937	13.9935547416552	13.8321338460569	13.268804686611	14.3333130296699	14.2986367266759	14.0603914854225	13.5018408152581	13.8309924517271	14.0057789236238	14.0502514557886	14.5875087104052	13.9526388963618	13.7002411393418	13.8518809330833	14.0962697301194	0
"Gene.1047"	6.98255677101866	7.5076263852464	7.76840064283273	7.02238449277247	6.52617949733325	7.30374665847782	6.92604799692239	6.90579718728806	6.66334608567074	7.41949298243712	7.53453858434356	7.32571483817179	7.40770083277279	7.25238660890041	7.00863729602583	7.4874334854574	6.90856009149012	0
"Gene.1048"	10.4570243838594	10.2378443602535	10.7405154287361	10.1177633889778	11.243064697963	10.3141996842799	10.4489956435508	10.595912818942	10.5735954759893	10.0998582639168	11.1583588792424	10.5689665076695	10.5698535907062	10.6177167683943	10.6134284535334	10.7083561222579	10.7318333849528	0
"Gene.1049"	6.82404227258888	6.69456874544233	6.70614565404785	6.55058959641409	6.88622794827428	6.57938988512704	6.5039574615886	6.33698776429265	6.70123533311773	6.19070246058992	6.29994347427389	6.07406370270126	6.38386991740148	6.31691621495643	5.86182269188859	7.23285883531507	6.25493637160436	0
"Gene.1050"	7.24438376331438	7.00221716011948	7.32071562543186	7.22989294220652	6.99075508949953	7.21948450537115	7.27281140112638	7.06759136358334	7.7307320747034	7.35683495024699	8.01013947551234	7.46008191927506	7.19459029187773	7.28107687928925	7.66555824590721	7.08803992890851	7.37709040808403	0
"Gene.1051"	2.75674660450782	2.58716803345638	3.01343443746779	2.79435727726779	2.13156689682442	2.56116879797541	3.12050044416259	2.71703157794327	2.49871710788804	2.91092005630072	2.76141250698183	2.60274332497846	2.31366884271161	2.62027428917637	2.50767924635767	3.13382693351179	2.50643898499841	0
"Gene.1052"	8.74661320246004	9.27615060328518	9.15360436349597	8.7073292992075	8.49229532026323	9.01305953745348	9.58611551016237	9.08932168592462	9.13487972774674	9.58933134957305	9.04092798668234	9.04436908996225	9.1256482250087	9.042040939194	9.4560562871689	9.37907553262557	9.17537850586712	0
"Gene.1053"	5.49333496156337	5.65587795876559	5.60832326559017	5.23169245794713	5.81030643310848	5.24380830931394	5.44414317490896	5.52136054997784	5.89274921611619	5.68896984068773	5.19830382900123	5.37068477214449	5.66833744262752	5.81551912662277	5.87120406182437	5.8431990915987	5.84030711931004	0
"Gene.1054"	5.32757334042051	5.29968402773347	5.34553904314636	5.65724062878189	5.39656096403125	5.17668946324483	5.09970231956395	5.10884395896055	4.66615045607317	5.37559929683593	4.81369226254668	5.8234244346233	5.39895767900201	5.1958821017411	5.39104161419907	5.72379533100115	4.78570770545132	0
"Gene.1055"	3.39187674770114	3.59972178634618	3.52272391022438	4.1390513084067	3.28417139431818	3.98384890337256	4.00869863065647	3.63015714108499	3.67100066808343	3.84206394230845	3.99420629229652	3.67367645372704	3.65981167652759	3.50981376584532	3.82903378588586	3.93757657502591	3.41102475762484	0
"Gene.1056"	9.66704852448153	9.51679038164475	9.46260208948769	9.30504231664114	9.25785645145818	9.44135530856282	9.69740319222255	9.35529277367687	9.36334316372735	9.05860601369179	9.59136399332581	9.39754751398835	9.67224352632769	9.08348165963311	9.74394686995475	8.92084829257234	9.35899475258656	0
"Gene.1057"	12.594249280749	12.3708972899582	12.0009887758575	12.558238166375	12.8379939421837	12.2608437802156	12.3183867080093	12.4709319803866	12.2640795156842	11.9356581945497	12.2106138685697	12.2348685575653	12.7736440728915	12.3195208364727	12.915878180191	12.1991249526947	12.5444150535905	0
"Gene.1058"	9.24932123960575	9.64585817178519	9.52663348723566	10.1490148930226	9.56982236881	9.36599235545262	9.75338690588537	9.30492577506385	9.70375488612132	9.57767742909628	9.47245301851982	9.68265681103338	9.46088638533448	9.95367892617231	9.6355547301781	10.0069379370402	9.58716407385531	0
"Gene.1059"	11.9402612424953	11.731064674787	11.1191652170808	11.2641588746557	11.4600548064361	11.2925089658646	11.344664060205	11.0228781973833	12.2197539388519	11.3605931771217	11.7541587593392	11.0390400669106	11.7667545723157	11.6279000491851	12.1640514040396	11.8415455461061	11.3063029139309	0
"Gene.1060"	10.7305352709102	10.4051726944098	10.3600525439891	10.3877730444336	10.7882244676277	10.3289044680231	11.2319401713894	10.6372731017263	10.7816117167565	10.2177174798085	10.7992479230852	10.7296174487069	11.3181698821945	10.7574508428288	11.0817083307117	10.8183860107606	10.645755420301	0
"Gene.1061"	2.00191302111629	2.42317953294779	2.53340229559254	2.20945572928877	1.86153677112662	2.65966840369377	2.17423517365282	2.8688453155664	2.26085056515248	2.52196701224221	2.23214166563282	2.39500184124736	2.74205828896939	2.71791875845387	2.93636158244825	2.84037568594629	2.61034077406108	0
"Gene.1062"	7.36116817519864	7.64826139238792	8.13111273662383	7.98696944334123	7.88679504502588	7.64229746699042	7.36624763748086	7.20821097067792	7.48366910630551	8.26187317050517	7.73710073004135	7.79776958743341	7.77280407267263	7.72324067175622	7.54793545988547	7.22715840342899	8.31913026120151	0
"Gene.1063"	6.26441179640296	7.31231846912997	6.8253010307607	6.46311722871025	5.89795627238274	6.4119027850222	6.90948761437962	6.50612684999391	6.50423903023345	6.95392018939207	6.73857526619198	6.42768330113723	6.99506376630229	6.03974920837899	6.66078036137875	6.28496963609428	6.38699007134375	0
"Gene.1064"	9.90838136417054	10.027026466941	10.2659977433025	9.97687229370993	9.88372579546708	9.90470969672363	9.82249102758361	10.0436506566071	10.1355505010485	9.74206722997542	9.66637743825154	10.0566982349454	10.5700043404017	10.1643490334159	10.1408949940195	10.4984978727951	10.2909698576109	0
"Gene.1065"	4.54855097138778	3.72635493468753	4.13800909186218	4.22887458620959	3.76670194210258	4.29613393574187	4.4201127970513	4.48497470652137	4.25535114215202	4.5845393853963	3.95959293488059	4.13006354695905	4.17193258645554	4.38692450524213	4.40592002394604	3.8014258121685	4.35464219982341	0
"Gene.1066"	0.625146786033926	1.02659166029064	0.956097762776677	0.766963207981276	0.742068671182904	0.692087079537908	0.757034475009326	0.877006079443506	0.599442081723713	1.00806162900415	0.603150046139407	0.590558690895327	0.737156872583587	0.643387901236086	0.592901875325025	0.433211219418474	0.464747800015148	0
"Gene.1067"	8.64830831756587	9.41528281026539	9.31434909930429	8.74812518688421	8.87914522633314	8.8750115162858	8.77411159596041	9.02858331147028	8.87245842502287	9.31582833137347	9.55592017608326	9.57557818614838	8.80006482723257	8.76495394526637	9.53712111065154	9.37059295276949	9.1359021324807	0
"Gene.1068"	10.4475362602655	10.6522087113333	10.4066530161801	10.209492299063	10.6218552061136	10.1005506840884	9.97515551481991	10.7992814049796	10.4915228767388	10.2793542313315	10.1934551125151	10.6391040378939	9.92197515715119	10.050643282533	10.2987862867447	10.2116858510072	10.5345036118728	0
"Gene.1069"	13.1003690942345	13.4254678796731	12.8616594813322	13.0944494777475	12.9500787731549	13.7323827427852	12.6207238478246	13.2433898187085	13.2811359562591	12.9857467066383	12.777270583458	12.7163239061142	12.5674406741739	13.2355212333969	13.1226189131103	12.9739482705221	13.0387057797591	0
"Gene.1070"	6.03688138452827	5.17832705963449	5.39545454504832	5.34408693100783	5.03427471049487	5.2860830718856	5.84921048968372	5.56282536291003	5.3302433853351	5.28580241751075	6.44809006084279	5.70504943095943	5.63791145767914	5.73932209736631	5.31360098668765	5.67297664078345	5.71750432494865	0
"Gene.1071"	10.5166603875401	10.1208093117277	10.1004852796461	10.4347969122833	10.2028252004887	10.6011561807408	10.6059487468584	10.3038337966882	10.4528859961458	10.435435846752	10.7023125164497	10.416853316173	9.51748317423682	10.4237141164117	10.620418307121	10.9133282870461	10.7593119722378	0
"Gene.1072"	11.8402011506711	12.0177367438148	12.1913449850193	12.2010204744338	12.3993826146841	11.9801249433297	12.6720363989419	12.2302530224715	11.7706632050269	11.5953510554125	12.3206361358733	12.4332425034971	11.8175371036401	11.7507130622352	12.4365037370526	12.0527704263826	12.1336788176019	0
"Gene.1073"	10.6724334175865	10.2157806427278	10.736101131837	10.6617360615396	10.5487340851199	10.4286801317642	10.6020530029952	10.2712817703694	10.1679466526155	10.3019508397088	10.2481871912351	10.184635589915	10.1108988062897	10.3016966452033	10.5055720063594	10.4525861357061	10.2172222532772	0
"Gene.1074"	5.9680178722687	6.64622308433346	7.31378334472008	6.41049990000504	6.41350214720768	7.18628304584987	6.60722924359532	6.80745277744076	6.59184910344004	6.59730494452681	6.3281204494833	6.68985229371814	6.53005457216157	6.79522269946104	6.42319018247101	6.30318896367444	7.14509510269866	0
"Gene.1075"	7.03996461726316	7.19095607853909	6.86120914794163	7.82326125166684	7.76577796323592	7.91726261947581	7.81079872081275	7.58472195509509	7.68150509681578	8.25668373823399	7.87352069368378	8.02718085940418	7.34254948735897	7.38672150806519	7.77711417835688	7.82405226965614	7.47832264812974	0
"Gene.1076"	3.93277317604662	3.03859592506883	2.96967754911468	3.3815533978461	3.68729765489964	2.45701505461851	3.1642449893405	3.0502428377301	3.36906249871728	3.4412511741805	3.01650903747815	3.12196929158794	3.17668829328815	3.56379835681064	3.09129307969856	3.23136875165645	3.00794774471694	0
"Gene.1077"	6.91453639020132	7.12052090784626	6.65454137857987	6.96380909601539	7.49042139512202	6.98018350532406	7.49541325682424	6.76204124297928	7.2215368677506	7.26167482483103	7.33630434792178	7.34235373662342	6.86170364593741	7.16193919729091	7.13746324234669	7.33355327208907	7.50949964517323	0
"Gene.1078"	12.4313434326895	11.694750536217	12.2901111186389	12.2238645288245	12.0094528037393	12.1439110308732	11.9756711080009	11.9250242903422	12.0859073549351	12.0528725873452	11.9823063824868	12.4741769351598	12.3744925798822	12.3805050508683	11.8288899647197	12.0572054737404	11.8448356822172	0
"Gene.1079"	8.5628660758011	9.23702150942438	9.14252187384345	8.23524991891925	8.99629466090836	8.91181671403035	8.90169201508467	8.62571333996608	9.6206601884309	9.1132557945292	8.92923296382749	8.58363372749528	7.94445264730954	8.60988623718273	8.82501400523272	8.2237923317895	8.63580511098334	0
"Gene.1080"	9.47275150423775	9.80665995803405	9.98942307067833	10.4950883151848	9.89409256146842	10.1401567090137	10.0457780492301	10.4185697610225	10.2811785302856	9.84079868702975	9.65664220128469	9.87024535526419	10.2779732431318	10.4802658290007	10.6557798443174	10.2917258080616	10.2489422867677	0
"Gene.1081"	10.4510471308425	10.7171317882264	10.4198253420913	10.7498712545255	11.1036256606346	10.7349652327446	10.3500793074566	11.1711115888283	10.2904404411238	10.709958554415	10.2516016654633	10.9276254529131	10.6452891074853	10.4496890427238	10.6839485651128	10.2439313363639	10.4764889411558	0
"Gene.1082"	15.062715723015	15.7199229352629	15.7216150830333	15.5027715242742	15.0121305103644	15.5163997870636	15.3909816849634	15.1405983037424	15.8937140041736	15.7699338545005	15.5093733630912	15.315119600415	15.3647168480802	15.5953206343695	15.47370980233	15.5673140165222	15.2134980748509	0
"Gene.1083"	8.1275469992076	7.73205643982665	8.11232198485529	7.88133519927926	7.64594742261238	7.92702338479453	8.54383774905133	8.19897038236711	8.10886980263446	8.05040364692452	8.17829295498116	8.02011688528984	7.55207832192376	7.86856377245837	7.84120327418542	8.16409151804914	8.01431092520588	0
"Gene.1084"	2.58247912549032	2.74961172959501	2.72523437270681	3.2579702597858	3.22368101818525	3.07733290718636	2.82320045404432	3.27657473371378	2.51048344643114	2.69679833993458	2.27442993597855	2.54236919473044	2.62451145440249	2.25629500436677	3.34311515829315	2.66221703502248	2.83125833369759	0
"Gene.1085"	10.2307716773675	10.218798071126	10.6148344870525	10.9704957027426	10.5763390173778	10.1395640959423	10.2037725619552	10.2325582405523	10.5802495726525	10.1727890305362	9.9177684361376	10.3447958853926	9.86091095652245	10.4833398445294	10.5930053003354	10.2002460511361	10.1383633448244	0
"Gene.1086"	7.03549511268467	6.96997545792593	7.29601020065994	7.01199798422866	6.99067454875972	7.20489757085926	6.88603374755289	6.84348607496817	6.93618125011076	7.16356938443562	7.24454333164382	7.6873225444063	6.94659341467268	7.61152396599295	6.78532559262984	7.12531917570403	6.68991300984676	0
"Gene.1087"	8.08153763533334	8.71011554578093	7.48206062889108	7.69142748644054	7.74290144997408	8.45769000199933	7.8700916763136	7.66674909112292	8.03143043451641	8.19196093794886	7.68854910206173	7.73285883351886	7.82665006928105	7.83286644536372	8.46305640366365	8.16535409608589	8.31910981578791	0
"Gene.1088"	13.6387249809216	14.4842605062878	14.3440964600488	13.9350151616992	14.0879186299669	14.6044025667099	14.2901902378514	13.9264678713492	13.4729117242213	14.375338238205	15.443841492633	13.9180553474516	14.2866169134617	13.9975492654131	14.2835388240884	14.0572294069224	14.1579610060689	0
"Gene.1089"	11.5753615073173	12.0247918420996	11.862018506331	12.3393609830974	11.7061152073849	11.8696879742092	12.0121964733836	11.4570455938075	12.1984096281687	11.4639791522005	11.6716393840154	11.8171663338016	11.8324879071134	11.6792307341895	12.0924288898048	12.4718855954085	11.5936091586078	0
"Gene.1090"	4.17795012886479	3.73859153412196	3.63453798254369	4.2205881964405	3.81619593860047	3.82449419174813	3.91541115943597	4.24178002901312	3.69922268534751	4.31300696634575	3.99781452960845	3.77996469475051	4.27920632213723	3.63466832418604	3.89401626456797	4.42352994316564	4.31543162034303	0
"Gene.1091"	11.9814774085664	11.9632709896123	12.1854418233669	11.7667862035488	12.2936471935618	12.2289130749664	12.1910320145745	11.8564448429151	11.9968106915261	11.9104305229234	11.9740542796798	12.2347656904746	11.9755945287252	12.1355540624827	12.4257232670502	11.8049687786283	12.0019640526856	0
"Gene.1092"	8.61054431690611	8.55914036872085	8.3219924037096	8.08416027043228	8.40441287677374	8.59724487764453	8.09016903023447	8.75474929471298	8.33804950925051	8.62680683518669	8.18817740645455	8.8777464985984	8.1008895979796	8.84994380632315	8.33885529583129	8.87653938222231	8.82195583292583	0
"Gene.1093"	6.41968170966842	6.45387667484702	6.11448453204216	5.86645779797408	6.50637282694679	5.82048960734933	6.29359307999562	6.02786908604242	6.52040590292227	6.51494449528343	6.31627800868862	6.22512873451935	5.72894415650918	6.08360195818603	5.89882275693617	6.47174924362107	5.97015663823631	0
"Gene.1094"	6.46561500874993	6.76817247668604	6.86811881312429	6.01314229691606	6.6478232847911	6.21855764774031	6.27448443768512	6.56634804292668	6.4673093194687	6.12720068926787	6.26701169800192	6.02259637150039	6.89093883902563	6.33874172517575	6.62493731030315	6.60691063230738	6.82443322734604	0
"Gene.1095"	9.55776409702842	9.05899571143145	9.71714482454736	9.30706177204531	9.47694891925499	9.82769242489401	9.48609365004337	9.8295604135102	9.59994241409846	9.51466430924025	9.30143430974015	9.3267032679053	9.45828506506974	9.29902977789886	9.61761394451693	9.14292976018289	9.31887787490979	0
"Gene.1096"	10.3273632934815	10.5677463321844	10.3383709775295	10.4682866215143	10.6860600556299	10.4360596608694	10.4981430173119	10.9614556412552	10.6958929311258	10.4826758808477	10.5168709537103	11.0089621109137	10.1170976256588	10.6187863296519	10.15503542777	10.0771021959875	9.98907550425627	0
"Gene.1097"	6.47009937341622	7.11426950476895	6.98216331249379	6.82591835011496	6.72009983411617	7.15505092331697	6.80980708783499	6.75171910446903	6.57227991982914	6.66090269371432	7.30105856079311	7.18792033440828	6.58297330888376	6.60624675188198	6.66512855392673	6.77072644738814	6.67373909692969	0
"Gene.1098"	10.9087197421853	10.2560952645577	10.7763073575366	10.4935132572728	10.5057884489887	10.5988594031106	10.605554474756	10.4635254252172	11.1208426164133	10.983238187499	10.8833341948909	10.3228368034909	10.2016384150806	10.0537353792975	10.3856131092224	10.4477802149864	10.7093297855901	0
"Gene.1099"	10.634387323883	10.9228290326762	10.63566522107	10.5169095699475	10.5745223068475	10.3724485433737	10.0851030517576	9.89379359077772	10.957771370707	10.7913130307816	10.3554579552199	10.4042856817225	10.0309852653126	10.5162436571387	10.4743801232732	10.8516489147114	10.8666533883861	0
"Gene.1100"	12.1416285040135	12.2130953405827	12.4854997835864	12.6235350637845	12.1399543596061	12.5967336602909	11.6960420748097	12.5838530795406	12.7950121122273	11.8637596038092	12.1353759242231	12.46915764657	12.8559399485332	12.3170130701505	11.9904887071499	11.7594390186802	12.5067493498493	0
"Gene.1101"	1.74468700712516	1.56902018440578	1.82157424008169	1.77712225683269	2.15446826454356	1.45568343861757	1.32061552387532	2.10875584818128	1.84485228023985	1.43539270332005	1.76022761667129	1.51682204528759	1.61732652226354	1.75630809076641	1.74128736453314	1.21366054267371	2.08684754784236	0
"Gene.1102"	6.35939073993401	6.85771095356213	6.48976887793303	6.55979674330322	5.97505625952867	6.28714237494804	6.28793255415213	6.27185615140704	6.65728971565986	6.45004458114853	6.64856427261819	6.51787154578813	6.15472596288522	6.36395292342764	6.13011205223921	7.14411439466565	6.2309080546021	0
"Gene.1103"	8.10236672331438	8.4038422571101	8.59763284601496	8.19411702368313	8.66153092636605	7.98575127403946	8.06772418499529	8.04629846285722	8.41907358538081	8.47051164030441	8.39229213175674	8.07265370241878	8.0766116053467	8.30434261326017	8.85000343341685	8.54698172662455	7.64625876096928	0
"Gene.1104"	5.85644574486182	5.39067008212309	5.39111470556505	5.32108799313698	4.87887692396494	5.97716195302251	5.8808192141908	5.35863736464344	5.50166309871761	5.77491911029542	5.92917212366944	5.83632844408961	5.27365889879693	5.28155923696029	5.2317179598847	5.77477369726628	6.13663632189128	0
"Gene.1105"	7.49487755573178	7.267144964826	6.86803184544415	7.58449288958157	7.34388142421473	7.18738474164272	7.87122023631195	7.36809440245913	7.53245003775391	6.97173889986976	7.03119171009853	7.04810857227329	7.32613455960606	6.94057109287165	6.72049162899378	7.36321260184318	7.52379606443746	0
"Gene.1106"	8.03945974253811	8.07169459158263	8.68400937231352	7.67833811775986	8.02155992757491	8.006829094028	8.33577065815953	8.06714026486014	7.65981075076329	8.77311921349779	7.32575907881656	8.38387444335079	8.72841725782159	8.8483383762166	7.8833825422183	8.04017785504098	8.27619484748757	0
"Gene.1107"	7.21175431240514	7.30453576405528	7.30059063202624	6.98295318108542	7.6574899584025	7.30421876639136	6.80375334603496	7.52874240632755	6.85625069687422	7.57073470951205	7.25803150687589	6.79911351425912	7.19431056739617	7.50085053835468	7.10278030661091	7.41610952101963	6.95188473177746	0
"Gene.1108"	15.2084905034634	14.9748783943389	15.041574156004	15.2557743199172	15.4612239787721	14.7754571271086	15.5364019169188	14.8149116816112	15.2502419203814	14.9089487185435	15.1157528811802	14.9672935175913	14.9518599001022	15.1159884969851	14.8448310507362	14.724862530911	14.8186978223972	0
"Gene.1109"	4.25295507205801	3.30925338169313	4.40700177394642	4.20742035943351	3.90030006764495	3.82702746681597	3.99991793019862	4.23939676579912	4.32584037960919	4.04605764482571	3.65499422167987	3.7455561390173	3.82096210668209	3.90549583239092	4.3499379473484	3.97196597349898	3.6808745276037	0
"Gene.1110"	11.7246552957864	11.3717335833235	12.0351327282498	11.3442728111294	11.9752810502569	11.7487195082024	12.0550808618859	11.97307362178	11.6457336274399	11.9502485869043	12.2451503304475	12.0239999210234	11.6899284122594	11.8977869241819	12.2394212435125	11.8792600075559	12.2846071901652	0
"Gene.1111"	7.53363184256133	8.22625734783494	8.21999606082707	8.2013286825081	7.91302951884231	7.82774447238594	8.07374738964072	7.91547770599444	7.51407845526117	7.49341650975764	8.27637254481203	7.69317584815133	8.50037858181666	8.08462405061737	7.88777911934085	7.56088177384076	7.76262955863386	0
"Gene.1112"	9.97084239335785	9.94265760025218	9.9774096391788	9.75836191690897	9.92507574022712	9.62796120849551	9.44976715112464	9.2218668861149	9.54067073439043	9.83884934291053	9.51796430459275	9.85699075998604	9.72184233574928	9.76375441409178	9.62643204821408	9.75188683289068	9.78104098063328	0
"Gene.1113"	7.70219664490059	7.51880397805073	7.30151462922203	7.57476232738566	7.60669315665435	7.89832955550141	7.27035040155169	7.5853845999385	7.63066408148522	7.67297215540719	7.4885001658577	7.46493034308822	8.04154265221301	7.33905628785171	7.64608143813908	7.28527515111405	7.43050756040653	0
"Gene.1114"	6.69065111805518	7.31203699373171	7.35467715189308	7.18667762284844	7.2187369464863	7.09027982397015	6.96603288594076	7.66182854880494	7.05972665456326	7.40038211472009	7.00091924990436	7.42272021030355	6.90504668493992	6.92702694073567	7.40199691633928	6.82389571070936	7.05641427674093	0
"Gene.1115"	2.56501035556066	3.22393785075832	3.00450052238389	3.03238747112273	3.17755263163689	3.0903266686574	3.14930123618902	2.90662798040492	2.80258173990577	3.04254482585362	2.65428238974689	3.0070984042506	3.12006140219292	3.35719547493084	2.78766606119325	2.99307471440077	3.50601378120549	0
"Gene.1116"	8.2779741080746	8.47003398546541	8.20184459047404	8.31296645049763	8.21994672461273	7.88182789380098	8.83880622220176	8.29964829683531	8.49542177954327	8.38396369421675	8.23987670649342	8.85629033811557	8.28165571673813	8.31987069025005	8.60647518246193	8.72556378757958	8.67102118905991	0
"Gene.1117"	7.65881678815113	7.4495387184496	7.77818299301	7.18378381320384	7.26081190933248	6.97256244065873	7.20760645173606	7.5125499004025	7.29342488981866	7.36158835901187	7.24727422354519	7.42280808374957	7.02850266003636	8.03657221865287	7.45782234215365	7.4205591964825	7.25011332640563	0
"Gene.1118"	5.29322143618145	5.60422532537389	5.23099910405518	5.76801658775642	5.35408265265515	5.28318623285129	5.91230304872079	5.48103999903238	5.69521598673098	5.1657779452326	5.70889640993424	5.39683722496583	5.58014962780035	5.22363169950234	5.08258489424406	5.4442161073876	5.42838696725158	0
"Gene.1119"	5.08304229464385	5.08368596932313	4.88627078152865	4.59419970614913	5.03525066808192	4.86909649635158	4.6635344697626	4.89078765628161	5.88104050205683	5.15717660059031	4.9070047116515	5.28799809908771	5.0730624195907	4.59766868082855	5.08931682167439	5.32293083422775	5.45168900892415	0
"Gene.1120"	7.50847878037826	6.78419151040991	7.73022240445713	7.18277826378856	7.20423885802958	7.34813697924359	6.97959664893526	7.24887750494107	6.80292542978358	7.29696224145507	7.6329324571534	7.10160013368763	7.3189906904483	7.39698413352963	7.23213017911892	7.37310897709097	7.86339018108272	0
"Gene.1121"	1.76708376180991	0.768046495808788	1.98621844263162	1.36505875442654	0.960735879171796	1.39587227549607	1.46687497531136	1.56515655777386	1.4396959564006	0.956764579769802	1.71830843654804	1.03333316838726	0.985463241898168	1.36395084397711	0.939933466387801	1.56656533499785	1.47260431184676	0
"Gene.1122"	8.96784904401072	8.71465178750669	8.79573447959941	9.05583059358933	8.69730889641045	8.74972339086723	8.96237716881126	8.96840379568164	8.81274212964005	9.16389917754572	8.78826014548544	9.12710684702197	8.89360916034233	9.20006931913992	9.55194165795386	9.27419650507563	8.52389390870172	0
"Gene.1123"	10.0989833341596	9.94241234288406	10.3879816043431	9.51945135261432	9.7336685960555	9.53052181192377	9.91391742929507	9.60525198047583	9.69581170345628	9.36234807789156	10.3053297622692	10.1559615839204	9.61528430388223	9.12011850819483	9.74123755002406	9.78874958828422	9.47342898945166	0
"Gene.1124"	4.73898001859607	4.65117039237683	4.98164202636643	5.2403301371743	4.38228729277652	4.56163417730107	4.31892628113078	4.34998586974309	4.95403352158382	4.66961336883609	4.86513969269398	4.46042257518333	4.51165497018335	4.53587543235297	5.13632831664337	4.46464949729142	5.16561387044728	0
"Gene.1125"	6.63065347251792	6.49562492558385	6.62603014817918	6.38410404671019	6.00248498389236	6.62079530499733	5.95501687958263	6.15425193128189	6.83805199300394	6.30219576581627	6.27084648917889	6.61804733550341	6.05097309192831	5.96632178194939	5.93114660733091	5.77570082528266	6.27867820553827	0
"Gene.1126"	5.6946956130741	5.44707263926408	5.20755764061639	6.4307343657272	5.30429978841071	5.13769478837399	5.63267448212703	6.17329632501896	5.51076173020051	5.61047814837316	5.396065748451	5.64973960884214	5.12014826251471	5.77084634931163	5.71206681267143	5.9761246979615	5.66736166111137	0
"Gene.1127"	4.51413832614054	5.1283420166427	4.38208717739104	4.39152351811713	5.13391626508331	4.20068206642533	4.8616134374559	4.48711590017371	4.97100452914951	5.0290019838036	4.68989589066485	4.99493529093087	4.09640359499926	5.23978915119687	4.97265574842436	4.00095776626103	4.61052185451154	0
"Gene.1128"	8.98364867868142	9.12210355326696	9.63092932577963	9.56706850058599	9.20077795248228	9.14577726958259	9.30378313544943	9.28074162506286	9.38848244948752	9.51014646120425	9.48536159719325	9.48144558877079	9.47986256271109	9.1921861829942	9.28092009314354	9.15830926630623	9.75023876637576	0
"Gene.1129"	7.78659350604891	7.45074228222144	8.03138396745823	7.39128387409164	7.44183136737974	7.44519289106688	7.71842537781666	7.3495657440128	7.51881771111482	7.46844411883869	7.66969004485409	7.4352531028229	7.54842852675068	7.37936496750482	7.40091764390537	7.13563053769099	7.14779603094272	0
"Gene.1130"	10.5935141395301	11.134455134791	11.6510812185844	11.2491606227923	10.9137733800389	10.9112026508368	10.5494190934861	10.9509411175514	10.6039775786798	10.6817240840557	10.4557865497837	10.9694807196975	11.502325296448	10.4867162286974	11.1961597949949	10.6335938477549	11.3017719215436	0
